year,district,district_id,street,city,state,zip,gradespan,enrollment,hdphone,url,supername,chair,teacher_count,district_alt,type,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,schoolid,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,pct_el,pct_non_el,pct_disabilities,pct_non_di
2021,Lexington County School District One,3201999,100 Tarrar Springs Road NA,Lexington,SC,29072,PK-12,27072,803-821-1000,http://www.lexdistrict1.com/,Dr. Gregory Little,Anne Marie Green,1959,Lexington 01,D,47.7,23.3,41.5,28.2,46.8,NA,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,20.7,19.5,20.3,5.8,20,21.5,47.5,66.8,17.2,12,60.4,39.1,90.009940358,90.854068594,87.328767123,84.666666667,88.235294118,95.454545455,0.6,91,67.1610169491525,14.9,54934.0472954545,NA,24.6,52.3,5,100,100,0.7,6.7,45.3,57.2,98629,NA,6.7,4229,2139,91.1,57,5807,99.1,85.6,85.6,0,0,0,0,0,0,0,0,11,0,0,87,1090,562,6,4,41,0,98,26960,13237,13723,3429,18857,0,NA,4674,49.0986646884273,50.9013353115727,0,12.718842729970326,69.94436201780415,17.33679525222552,7.901152482269504,92.09884751773049,15.621306146572103,84.3786938534279
2017,Lexington County School District One,3201999,100 Tarrar Springs Road NA,Lexington,SC,29072,PK-12,27072,803-821-1000,http://www.lexdistrict1.com/,Dr. Gregory Little,Anne Marie Green,1959,Lexington 01,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,19.4,19.2,19.5,6.6,19.2,44.9,NA,NA,NA,NA,NA,NA,90.151941474,90.955506929,86.160714286,87.903225806,-1,92.156862745,0.8,NA,65.2,NA,51193,NA,21.4,39.557195572,1,NA,NA,1.4,NA,43.5,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25571,12432,13139,3572,18995,NA,NA,3004,48.61757459622228,51.382425403777724,NA,13.968949200265927,74.28336787767392,11.747682922060147,NA,NA,NA,NA
2020,Lexington County School District One,3201999,100 Tarrar Springs Road NA,Lexington,SC,29072,PK-12,27072,803-821-1000,http://www.lexdistrict1.com/,Dr. Gregory Little,Anne Marie Green,1959,Lexington 01,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,20.6,19.2,19.9,5.8,19.7,NA,NA,NA,NA,NA,NA,48.1,90.725388601,90.731707317,89.605734767,89.677419355,-1,98.148148148,0.6,90.6,65,8.1,54684,NA,24,66.8,4,100,100,1,12.4,44.8,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,45,0,0,155,1951,1198,29,58,99,3,200,27248,13348,13900,3336,19513,0,NA,4399,48.98708162066941,51.0129183793306,0,12.243100411039343,71.61259541984732,16.14430416911333,NA,NA,NA,NA
2018,Lexington School District Two,3202999,715 Ninth Street,West Columbia,SC,29169,PK-12,8582,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Christina Rucker,636,Lexington 02,D,33.3,33.2,34.8,33.5,49.5,NA,23.4,52.2,31,35.8,33.2,56,33.3,41.5,25.2,58.5,41.2,36.1,30.2,16.8,18.3,17.8,18.4,6.4,18,28.3,35.8,66.1,0,4.1,63.2,38.3,77.674418605,79.856115108,77.818181818,66.666666667,-1,91.666666667,1.3,87.3,61.1,0,48832,88.3,17.9,NA,3,100,100,1.1,21.3,73.84,52.1,94590,NA,21.3,NA,NA,82.8,66.1,543,86.9,90.7,90.7,4,6,2,0,0,1,0,0,38,0,0,121,NA,NA,NA,NA,NA,8,160,8876,4283,4592,2934,3739,1,3202999,2201,48.253717890941864,51.73501577287066,0.011266336187471835,33.05543037404236,42.12483100495719,24.797205948625507,NA,NA,NA,NA
2019,Lexington School District Two,3202999,715 Ninth Street,West Columbia,SC,29169,PK-12,8582,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Christina Rucker,636,Lexington 02,D,36.4,35,36.3,32.6,45,NA,30.3,57,34,37,29,48.5,27,39.6,33.4,54.8,38.7,34.2,34.6,16.7,18.8,17.5,17.9,6.1,17.8,22.3,33.7,63,3.1,0.7,60.2,36.4,76.279863481,79.710144928,72.857142857,71.25,-1,91.666666667,3.1,85.4,59,NA,49037,88.5,20.6,NA,4,100,100,1.1,19,75.96,53.8,93675,10587,NA,NA,NA,86.1,70.1,713,65.9,95.19999999999999,601,1,0,6,0,0,0,0,0,14,1,0,134,1705,1288,84,0,42,7,148,8893,4308,4585,2873,3621,0,NA,2399,48.442595299673904,51.5574047003261,0,32.30630833239626,40.717418194085234,26.976273473518496,NA,NA,NA,NA
2019,Lexington School District Two,3202999,715 Ninth Street,West Columbia,SC,29169,PK-12,8582,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Christina Rucker,636,Lexington 02,D,36.4,35,36.3,32.6,45,NA,30.3,57,34,37,29,48.5,27,39.6,33.4,54.8,38.7,34.2,34.6,16.7,18.8,17.5,17.9,6.1,17.8,22.3,33.7,63,3.1,0.7,60.2,36.4,76.279863481,79.710144928,72.857142857,71.25,-1,91.666666667,3.1,85.4,59,NA,49037,88.5,20.6,NA,4,100,100,1.1,19,75.96,53.8,93675,10587,NA,NA,NA,86.1,70.1,713,65.9,95.19999999999999,601,1,0,6,0,0,0,0,0,14,1,0,134,1705,1288,84,0,42,7,148,8893,4308,4585,2873,3621,0,NA,2399,48.442595299673904,51.5574047003261,0,32.30630833239626,40.717418194085234,26.976273473518496,NA,NA,NA,NA
2021,Lexington School District Two,3202999,715 Ninth Street,West Columbia,SC,29169,PK-12,8582,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Christina Rucker,636,Lexington 02,D,32.4,37.9,29.7,40,35.3,NA,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,18.3,17.1,18.5,5.9,17.6,5.8,18.6,38.8,1.7,0.5,37.3,22.3,80.099502488,86.466165414,74.369747899,77.215189873,-1,81.25,1.3,86.3,61.3207547169811,29,50328.4000663351,NA,19.5,12.6,1,100,100,1.8,9.6,76.1,55.3,101752,NA,9.6,1855,1718,83.3,55.5,806,95.6,81.8,81.8,0,1,2,0,0,0,0,0,7,0,0,42,862,678,18,8,27,3,49,8525,4055,4470,2702,3156,0,NA,2667,47.56598240469208,52.434017595307914,0,31.6950146627566,37.02052785923753,31.284457478005866,20.01864367280354,79.98135632719647,21.61500815660685,78.38499184339315
2017,Lexington School District Two,3202999,715 Ninth Street,West Columbia,SC,29169,PK-12,8582,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Christina Rucker,636,Lexington 02,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,17.3,17.3,17.7,6.2,17.2,26.8,NA,NA,NA,NA,NA,NA,87.404580153,90.37037037,84.924623116,87.804878049,-1,66.666666667,0.9,NA,61.1,NA,49210,NA,16.2,17.061973986,2,NA,NA,1.4,NA,71.8,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,4296,4569,3157,3944,NA,NA,1764,48.46023688663282,51.53976311336718,NA,35.61195713479977,44.489565707839816,19.898477157360407,NA,NA,NA,NA
2020,Lexington School District Two,3202999,715 Ninth Street,West Columbia,SC,29169,PK-12,8582,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Christina Rucker,636,Lexington 02,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,18.1,17,18.2,5.8,17.4,NA,NA,NA,NA,NA,NA,26.6,80.858676208,83.720930233,77.725118483,78.378378378,-1,81.818181818,2.4,85.7,60.6,20.5,51536,NA,19.9,9,5,100,100,1.2,18.4,75.4,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,0,0,0,0,0,24,0,0,179,1446,1296,71,0,30,6,203,8982,4303,4679,2847,3507,0,NA,2628,47.90692496103318,52.093075038966816,0,31.69672678690715,39.044756179024716,29.258517034068138,NA,NA,NA,NA
2018,Lexington County School District Three,3203999,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2020,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Craig Caughman,160,Lexington 03,D,32.6,31.4,42.6,25.3,45.9,NA,25.8,41.1,17.8,41.099999999999994,41.1,56.7,29.7,47.6,22.7,46.4,32.900000000000006,34.2,35,15.4,16.6,17,17.4,9.2,16.7,23.1,28.1,49.6,0,0,47.1,34.2,82.978723404,86.666666667,83.076923077,66.666666667,-1,NA,1.2,88.1,60.5,NA,47466,90.7,13.9,NA,3,100,100,2.5,15.3,71.14,52.9,86419,NA,15.3,NA,NA,86.7,63.9,84,88.2,96.5,96.5,0,0,0,0,0,0,0,0,1,0,0,43,NA,NA,NA,NA,NA,0,44,2058,1009,1049,680,1042,0,3203999,336,49.02818270165209,50.97181729834791,0,33.04178814382896,50.63168124392614,16.3265306122449,NA,NA,NA,NA
2019,Lexington County School District Three,3203999,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2020,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Craig Caughman,160,Lexington 03,D,36.6,33.9,41.8,27.8,46.9,NA,33.4,51.3,34.3,32.900000000000006,32.9,59.9,36.2,40.8,23,53.9,39.5,31.6,28.9,14.9,16.9,16.8,17.4,5.9,16.6,7,31.3,74.2,3.9,15.6,64.1,39.5,83.552631579,88,77.966101695,81.25,NA,NA,1.6,87.9,57.8,NA,48839,90.5,14,NA,4,100,100,1.1,9.3,71.46,49.6,88176,12287,NA,NA,NA,94.9,61.1,79,86.8,99.99999999999999,68,0,0,0,0,0,0,0,0,2,0,0,56,424,153,4,0,30,0,58,2082,1035,1047,661,1077,0,NA,344,49.711815561959654,50.288184438040354,0,31.74831892411143,51.72910662824207,16.522574447646495,NA,NA,NA,NA
2019,Lexington County School District Three,3203999,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2020,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Craig Caughman,160,Lexington 03,D,36.6,33.9,41.8,27.8,46.9,NA,33.4,51.3,34.3,32.900000000000006,32.9,59.9,36.2,40.8,23,53.9,39.5,31.6,28.9,14.9,16.9,16.8,17.4,5.9,16.6,7,31.3,74.2,3.9,15.6,64.1,39.5,83.552631579,88,77.966101695,81.25,NA,NA,1.6,87.9,57.8,NA,48839,90.5,14,NA,4,100,100,1.1,9.3,71.46,49.6,88176,12287,NA,NA,NA,94.9,61.1,79,86.8,99.99999999999999,68,0,0,0,0,0,0,0,0,2,0,0,56,424,153,4,0,30,0,58,2082,1035,1047,661,1077,0,NA,344,49.711815561959654,50.288184438040354,0,31.74831892411143,51.72910662824207,16.522574447646495,NA,NA,NA,NA
2021,Lexington County School District Three,3203999,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2020,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Craig Caughman,160,Lexington 03,D,27.7,40.3,27,43.7,30.2,NA,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,18.2,18.3,18.8,6.3,17.7,12.1,22.9,67.1,38.6,7.1,60.7,19.1,87.142857143,90.769230769,79.245283019,95.454545455,NA,NA,0.4,90.3,59.375,14.3,53252.8056737589,NA,12,0,1,100,100,0.9,7.3,71.9,50.9,94000,NA,7.3,369,224,94.3,71.5,35,99.2,83,83,1,0,0,0,0,0,0,0,0,0,0,10,122,74,2,0,8,0,10,2035,1014,1021,626,1047,0,NA,362,49.828009828009826,50.171990171990174,0,30.76167076167076,51.44963144963145,17.78869778869779,11.08910891089109,88.91089108910892,18.26732673267327,81.73267326732673
2017,Lexington County School District Three,3203999,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2020,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Craig Caughman,160,Lexington 03,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15.8,16.1,16.7,5.8,15.7,20,NA,NA,NA,NA,NA,NA,89.795918367,94.594594595,88.333333333,66.666666667,NA,-1,1.6,NA,63.6,NA,49098,NA,13.3,18.151815182,2,NA,NA,2.7,NA,69.2,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,1001,1034,776,1008,NA,NA,251,49.18918918918919,50.810810810810814,NA,38.13267813267813,49.533169533169534,12.334152334152334,NA,NA,NA,NA
2020,Lexington County School District Three,3203999,338 West Columbia Avenue,Batesburg-Leesville,SC,29006,PK-12,2020,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Craig Caughman,160,Lexington 03,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,20.1,18.8,20.4,6.2,19.2,NA,NA,NA,NA,NA,NA,37.5,89.130434783,90.789473684,84.782608696,93.333333333,NA,-1,1.1,89.5,57.5,11.7,51891,NA,13.4,0,1,100,100,1,8.9,70.8,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,30,333,144,2,0,24,0,32,2114,1034,1080,686,1051,0,NA,377,48.912015137180695,51.087984862819305,0,32.450331125827816,49.71617786187323,17.83349101229896,NA,NA,NA,NA
2018,Lexington School District Four,3204999,607 East Fifth Street,Swansea,SC,29160,PK-12,3245,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.",Brad Frick,224,Lexington 04,D,17.1,52.7,12,59.5,22.8,NA,46.6,38.5,21,35.2,43.9,33.8,13.799999999999999,46.3,40,44.2,30,40.5,40.8,14.1,16.4,15.8,16.8,6,15.9,15.6,19,60.3,6.7,1.1,55.3,26.9,75.833333333,75,80.357142857,68.181818182,-1,NA,1.4,83.8,54.4,NA,46456,86.8,8.3,NA,10,100,100,1,23.4,79.22,50.7,91262,NA,23.4,NA,NA,78.3,58.7,217,90.4,95.6,95.6,1,0,0,0,0,0,0,0,2,0,0,46,NA,NA,NA,NA,NA,0,48,3483,1651,1832,655,2045,0,3204999,783,47.4016652311226,52.59833476887741,0,18.805627332759116,58.71375251220212,22.48062015503876,NA,NA,NA,NA
2019,Lexington School District Four,3204999,607 East Fifth Street,Swansea,SC,29160,PK-12,3245,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.",Brad Frick,224,Lexington 04,D,21.6,49.4,16.1,52.3,27.9,NA,45.5,44.1,21,41,38,32.8,13.100000000000001,35,52,34.1,22.299999999999997,27.1,52.8,14.7,16.6,15.6,16.4,4.8,15.9,9.4,16.1,50.5,5.7,0,49,22.3,79.912663755,78.431372549,82.352941176,85,-1,NA,0.1,82.3,50,NA,46340,85.8,7.3,NA,1,100,100,1.2,23.3,80.65,51.7,89556,10150,NA,NA,NA,83.6,58.599999999999994,204,56.9,95.4,153,0,0,0,0,0,0,0,0,2,0,0,24,662,419,0,1,8,0,26,3451,1654,1797,655,1979,0,NA,817,47.92813677195016,52.07186322804984,0,18.98000579542162,57.345696899449436,23.674297305128945,NA,NA,NA,NA
2019,Lexington School District Four,3204999,607 East Fifth Street,Swansea,SC,29160,PK-12,3245,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.",Brad Frick,224,Lexington 04,D,21.6,49.4,16.1,52.3,27.9,NA,45.5,44.1,21,41,38,32.8,13.100000000000001,35,52,34.1,22.299999999999997,27.1,52.8,14.7,16.6,15.6,16.4,4.8,15.9,9.4,16.1,50.5,5.7,0,49,22.3,79.912663755,78.431372549,82.352941176,85,-1,NA,0.1,82.3,50,NA,46340,85.8,7.3,NA,1,100,100,1.2,23.3,80.65,51.7,89556,10150,NA,NA,NA,83.6,58.599999999999994,204,56.9,95.4,153,0,0,0,0,0,0,0,0,2,0,0,24,662,419,0,1,8,0,26,3451,1654,1797,655,1979,0,NA,817,47.92813677195016,52.07186322804984,0,18.98000579542162,57.345696899449436,23.674297305128945,NA,NA,NA,NA
2021,Lexington School District Four,3204999,607 East Fifth Street,Swansea,SC,29160,PK-12,3245,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.",Brad Frick,224,Lexington 04,D,18.9,52.4,13,58.7,16,NA,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,15.4,15,15.7,4.8,14.9,4.3,16.8,38.4,11.6,0.4,34.5,15.1,77.586206897,76.642335766,81.25,80.952380952,-1,-1,1.6,84.4,56.0855996433348,16.7,51361.2149758454,NA,6.4,3.8,3,100,100,1.2,12.6,80.7,53.5,102847,NA,12.6,794,584,86.9,57.4,299,99.4,89.1,89.1,0,0,0,0,0,0,0,0,0,0,0,9,140,76,0,0,6,0,9,3300,1563,1737,627,1783,0,NA,890,47.36363636363636,52.63636363636364,0,19,54.03030303030303,26.969696969696972,17.996918335901388,82.00308166409862,24.468412942989215,75.53158705701078
2017,Lexington School District Four,3204999,607 East Fifth Street,Swansea,SC,29160,PK-12,3245,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.",Brad Frick,224,Lexington 04,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,16.1,15.6,16.5,5.9,15.6,15,NA,NA,NA,NA,NA,NA,71.962616822,72.262773723,78.846153846000007,55.555555556,-1,NA,6.4,NA,56.5,NA,46608,NA,8.1,23.326133909,9,NA,NA,2.5,NA,78.6,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526,1696,1830,819,2149,NA,NA,558,48.099829835507656,51.900170164492344,NA,23.227453204764608,60.94724900737379,15.8252977878616,NA,NA,NA,NA
2020,Lexington School District Four,3204999,607 East Fifth Street,Swansea,SC,29160,PK-12,3245,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.",Brad Frick,224,Lexington 04,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,16.1,15.7,16.3,4.7,15.6,NA,NA,NA,NA,NA,NA,22,82.608695652,83.333333333,84.615384615,72.222222222,-1,NA,2,82.2,51.5,13.8,49645,NA,6.5,4.6,2,100,100,1.5,22.3,80.4,54.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,16,599,355,0,0,8,0,18,3424,1656,1768,637,1898,0,NA,889,48.36448598130841,51.63551401869159,0,18.60397196261682,55.4322429906542,25.963785046728972,NA,NA,NA,NA
2018,School District Five Of Lexington & Richland Count,3205999,1020 Dutch Fork Rd.,Irmo,SC,29036,PK-12,16780,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Mrs. Jan Hammond,1332,Lexington 05,D,54.2,17.6,55.8,18.7,63.2,NA,16.3,71.4,50.8,32.900000000000006,16.3,78.3,59.1,30.4,10.5,75,60.5,25.6,15.5,19.9,21.6,20.8,21.1,7.5,21,51,61.4,79.2,14.8,5.4,74,50.9,90.555155011,92.400482509,87.52886836,87.692307692,83.333333333,91.836734694,0.3,90.8,70,NA,55023,88.9,35,NA,7,100,98,0.8,12.2,41.5,54.5,96456,NA,12.2,NA,NA,88.8,66.2,1613,92.8,95.2,95.2,4,1,16,0,0,0,0,0,106,0,0,173,NA,NA,NA,NA,NA,17,279,17210,8459,8751,4731,10127,0,3205999,2352,49.151656013945384,50.84834398605462,0,27.48983149331784,58.843695525857065,13.6664729808251,NA,NA,NA,NA
2019,School District Five Of Lexington & Richland Count,3205999,1020 Dutch Fork Rd.,Irmo,SC,29036,PK-12,16780,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Mrs. Jan Hammond,1332,Lexington 05,D,56.4,18,54.3,18.7,60.6,NA,19.9,69.3,49.5,32.1,18.4,68.3,51.8,27.8,20.3,69.6,56.900000000000006,24,20.9,19.9,21.4,20.9,21.3,6.5,21,36.8,60.4,81.8,17.7,4.8,77.6,49.1,88.400576369,91.09263658,82.75862069,89.473684211,-1,91.836734694,1,90.2,69,NA,54160,88.9,31.3,NA,1,100,81,1,8.6,42.82,55.1,95197,11476,NA,NA,NA,90.2,69.5,1657,74.1,96.6,1244,1,1,17,0,0,0,0,0,99,0,0,164,1607,1091,29,52,175,18,263,17398,8540,8858,4806,10026,0,NA,2566,49.08610185078744,50.91389814921256,0,27.623864812047362,57.62731348430854,14.748821703644097,NA,NA,NA,NA
2019,School District Five Of Lexington & Richland Count,3205999,1020 Dutch Fork Rd.,Irmo,SC,29036,PK-12,16780,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Mrs. Jan Hammond,1332,Lexington 05,D,56.4,18,54.3,18.7,60.6,NA,19.9,69.3,49.5,32.1,18.4,68.3,51.8,27.8,20.3,69.6,56.900000000000006,24,20.9,19.9,21.4,20.9,21.3,6.5,21,36.8,60.4,81.8,17.7,4.8,77.6,49.1,88.400576369,91.09263658,82.75862069,89.473684211,-1,91.836734694,1,90.2,69,NA,54160,88.9,31.3,NA,1,100,81,1,8.6,42.82,55.1,95197,11476,NA,NA,NA,90.2,69.5,1657,74.1,96.6,1244,1,1,17,0,0,0,0,0,99,0,0,164,1607,1091,29,52,175,18,263,17398,8540,8858,4806,10026,0,NA,2566,49.08610185078744,50.91389814921256,0,27.623864812047362,57.62731348430854,14.748821703644097,NA,NA,NA,NA
2021,School District Five Of Lexington & Richland Count,3205999,1020 Dutch Fork Rd.,Irmo,SC,29036,PK-12,16780,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Mrs. Jan Hammond,1332,Lexington 05,D,51.5,21.8,46.6,26.1,51.5,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,21.4,20.4,21,6,20.8,27.6,53.3,76.9,34.8,1.2,68,38.5,87.701317716,91.563275434,79.710144928,84.415584416,-1,96.666666667,1,91.1,71.1861861861862,13.8,56718.8483838384,NA,29.6,100,3,100,100,0.7,5.2,43.7,54.1,103063,NA,5.2,2839,827,88.5,59,4191,97.5,80.4,80.4,0,0,0,0,0,0,0,0,29,0,0,51,599,579,3,79,16,0,80,16827,8275,8552,4784,9369,0,NA,2674,49.17691804837464,50.82308195162536,0,28.430498603434955,55.67837404171867,15.891127354846377,4.928486293206198,95.07151370679381,16.918951132300357,83.08104886769965
2017,School District Five Of Lexington & Richland Count,3205999,1020 Dutch Fork Rd.,Irmo,SC,29036,PK-12,16780,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Mrs. Jan Hammond,1332,Lexington 05,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,20.5,20,20.3,6.2,20,49.6,NA,NA,NA,NA,NA,NA,90.28189911,93.263646922,84.776902887,83.673469388,-1,91.666666667,0.7,NA,71.1,NA,54797,NA,27.9,56.777108434,7,NA,NA,0.7,NA,39.2,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17300,8494,8806,5380,10357,NA,NA,1563,49.09826589595376,50.90173410404625,NA,31.09826589595376,59.86705202312139,9.034682080924854,NA,NA,NA,NA
2020,School District Five Of Lexington & Richland Count,3205999,1020 Dutch Fork Rd.,Irmo,SC,29036,PK-12,16780,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Mrs. Jan Hammond,1332,Lexington 05,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,21.2,20.2,20.8,6.3,20.5,NA,NA,NA,NA,NA,NA,44.1,90.740740741,93.75,87.168141593,79.365079365,-1,90.769230769,0.9,90.4,69.7,9.7,57083,NA,30,NA,2,100,100,1,9.3,45,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,0,0,0,0,0,45,0,0,92,1188,951,17,77,76,5,137,17504,8584,8920,5032,9751,0,NA,2721,49.04021937842779,50.959780621572214,0,28.747714808043877,55.70726691042047,15.54501828153565,NA,NA,NA,NA
2018,Mccormick County School District,3301999,821 North Mine Street,McCormick,SC,29835,PK-12,657,8648520639,http://mccormick.k12.sc.us,Dr. Jaime Hembree,Verteema Chiles,51,McCormick 01,D,16,44.5,21.7,40.9,23.6,NA,51.4,35.8,15.100000000000001,47.2,37.7,41.5,7.6,52.9,39.6,34,17,35.9,43.4,13.6,15.3,15.8,16.6,5,15.5,4.3,23.4,61.7,29.8,14.9,42.6,NA,90.566037736,-1,91.111111111,-1,NA,NA,0.2,68.8,54.5,NA,49038,90.9,0,NA,0.25,100,100,1.6,2.6,84.18,41.6,77036,NA,2.6,NA,NA,81,46.4,82,82.4,97.1,97.1,0,0,0,0,0,0,0,0,0,0,0,39,NA,NA,NA,NA,NA,0,39,782,380,402,601,161,0,3301999,20,48.59335038363171,51.406649616368284,0,76.8542199488491,20.588235294117645,2.557544757033248,NA,NA,NA,NA
