district_id,district_alt,total_actively_enrolled_students,gender_female,gender_male,gender_missing,black_or_african_american,white,pupils_in_poverty,year,percent_pov_given,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,percent_in_poverty,report_card_year,district,school,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,supername,chair,teacher_count
3410999,Marion 10,4772,2332,2440,,3617,925,,2017,,230,48.86839899413244,51.131601005867566,,75.79631181894383,19.38390611902766,4.8197820620285,,2021.0,Marion County School District,Marion County School District,D,719 N Main Street,Marion,SC,29571.0,PK-12,4150.0,843-423-1811,https://www.marion.k12.sc.us/,Dr. Kandace Bethea,Dr. Kandace Bethea,Ogleretta White,301.0
3501999,Marlboro 01,4046,1944,2102,,2526,1221,,2017,,299,48.04745427582798,51.95254572417202,,62.43203163618388,30.17795353435492,7.390014829461196,,2021.0,Marlboro County School District,Marlboro County School District,D,122 Broad Street,Bennettsville,SC,29512.0,PK-12,3667.0,8434794016,http://www.marlboro.k12.sc.us/,Dr. Gregory McCord,Dr. Gregory McCord,Larry McNeil,218.0
3601999,Newberry 01,6100,3001,3099,,2295,2810,,2017,,995,49.19672131147541,50.803278688524586,,37.62295081967213,46.0655737704918,16.311475409836067,,2021.0,School District Of Newberry County,School District Of Newberry County,D,3419 Main Street,Newberry,SC,29108.0,PK-12,5760.0,8039248200,www.newberry.k12.sc.us,Jim Suber,Jim Suber,Lucy Ann Meetze,447.0
3701999,Oconee 01,10325,5031,5294,,1353,7786,,2017,,1186,48.72639225181598,51.27360774818403,,13.10411622276029,75.40920096852301,11.486682808716706,,2021.0,School District Of Oconee County,School District Of Oconee County,D,414 S. Pine St.,Walhalla,SC,29691.0,PK-12,10168.0,864-886-4400,https://www.sdoc.org/,Dr. Michael Thorsland,Dr. Michael Thorsland,Denise McCormick,777.0
3803999,Orangeburg 03,2767,1392,1375,,2455,241,,2017,,71,50.30719190458981,49.69280809541019,,88.72425009035057,8.709794000722805,2.5659559089266355,,,,,,,,,,,,,,,,,
3804999,Orangeburg 04,3701,1783,1918,,1733,1771,,2017,,197,48.17616860308025,51.82383139691975,,46.82518238313969,47.85193191029452,5.322885706565793,,,,,,,,,,,,,,,,,
3805999,Orangeburg 05,6626,3258,3368,,5784,529,,2017,,313,49.16993661334138,50.83006338665862,,87.29248415333535,7.983700573498339,4.7238152731663146,,,,,,,,,,,,,,,,,
3901999,Pickens 01,16193,7815,8378,,1714,12942,,2017,,1537,48.26159451614895,51.73840548385105,,10.584820601494473,79.92342370159946,9.49175569690607,,2021.0,School District Of Pickens County,School District Of Pickens County,D,1348 Griffin Mill Road,Easley,SC,29640.0,PK-12,15689.0,(864) 397-1000,http://www.pickens.k12.sc.us/,Dr. Daniel B. Merck,Dr. Daniel B. Merck,Mr. Shannon Haskett,1009.0
4001999,Richland 01,23850,11814,12036,,17832,4408,,2017,,1610,49.53459119496856,50.46540880503144,,74.76729559748428,18.48218029350105,6.750524109014674,,2021.0,Richland School District One,Richland School District One,D,1616 Richland Street,Columbia,SC,29201.0,PK-12,22202.0,8032317000,www.richlandone.org,Dr. Craig Witherspoon,Dr. Craig Witherspoon,Mr. Aaron Bishop,1922.0
4002999,Richland 02,27676,13644,14032,,17348,6435,,2017,,3893,49.29903165197283,50.700968348027175,,62.68246856482151,23.251192368839423,14.066339066339069,,2021.0,Richland School District Two,Richland School District Two,D,763 Fashion Drive,Columbia,SC,29229.0,PK-12,27761.0,803-787-1910,www.richland2.org,Dr. Baron R. Davis,Dr. Baron R. Davis,Mr. James Manning,1960.0
4101999,Saluda 01,2255,1095,1160,,603,858,,2017,,794,48.55875831485588,51.44124168514412,,26.740576496674056,38.04878048780488,35.210643015521065,,2021.0,Saluda,Saluda,D,404 North Wise Road,Saluda,SC,29138.0,PK-12,2315.0,,,Dr. Harvey Livingston,Dr. Harvey Livingston,Dr. Kathy Coleman,154.0
4201999,Spartanburg 01,5068,2418,2650,,545,4099,,2017,,424,47.71112865035517,52.28887134964483,,10.75374901341752,80.8800315706393,8.366219415943172,,2021.0,Spartanburg School District One,Spartanburg School District One,D,121 Wheeler Street,Campobello,SC,29322.0,PK-12,5047.0,864-472-2846,https://www.spart1.org/,"Ronald W. Garner, Ed. D.","Ronald W. Garner, Ed. D.",Travis Sloan,351.0
4202999,Spartanburg 02,9970,4869,5101,,1434,7006,,2017,,1530,48.83650952858576,51.16349047141424,,14.383149448345034,70.27081243731193,15.346038114343033,,2021.0,Spartanburg School District Two,Spartanburg School District Two,D,3231 Old Furnace Rd,Chesnee,SC,29323.0,PK-12,10459.0,864-578-0128,https://www.spart2.org,Mr. Lance Radford,Mr. Lance Radford,Mr. Brandon McKillop,628.0
4203999,Spartanburg 03,2932,1406,1526,,524,2128,,2017,,280,47.953615279672576,52.046384720327424,,17.871759890859483,72.57844474761255,9.549795361527966,,2021.0,Spartanburg School District Three,Spartanburg School District Three,D,3535 Clifton Glendale Road,Spartanburg,SC,29307.0,PK-12,2629.0,864-279-6000,www.spartanburg3.org,Mr. Kenny Blackwood,Mr. Kenny Blackwood,Mr. Chris Jolley,184.0
4204999,Spartanburg 04,2720,1297,1423,,449,1993,,2017,,278,47.68382352941177,52.31617647058824,,16.50735294117647,73.2720588235294,10.220588235294118,,2021.0,Spartanburg School District Four,Spartanburg School District Four,D,118 McEdco Road ,Woodruff,SC,29388.0,PK-12,2718.0,864-476-3186,https://www.spartanburg4.org/,Dr. W. Rallie Liston,Dr. W. Rallie Liston,Mr. Melvin Brewton,172.0
4205999,Spartanburg 05,8306,3985,4321,,1876,5287,,2017,,1143,47.977365759691786,52.02263424030821,,22.58608235010836,63.65278112208043,13.76113652781122,,2021.0,Spartanburg School District 5,Spartanburg School District 5,D,Spartanburg School District Five 100 North Danzler Road,Duncan,SC,29334.0,PK-12,9028.0,864-949-2350,www.spart5.net,Dr. Randall Gary,Dr. Randall Gary,Mrs. Julie McMakin,642.0
4206999,Spartanburg 06,11356,5560,5796,,3841,4927,,2017,,2588,48.96090172595984,51.03909827404015,,33.82352941176471,43.386755899964776,22.78971468827052,,2021.0,Spartanburg County School District Six,Spartanburg County School District Six,D,1390 Cavalier Way,Roebuck,SC,29376.0,PK-12,11254.0,864-576-4212,www.spart6.org,Dr. Darryl Owings,Dr. Darryl Owings,Mr. Lynn Harris,755.0
4207999,Spartanburg 07,7369,3644,3725,,4154,2355,,2017,,860,49.4504003256887,50.54959967431131,,56.37128511331253,31.95820328402768,11.670511602659792,,2021.0,Spartanburg School District Seven,Spartanburg School District Seven,D,610 Dupre Drive ,Spartanburg,SC,29307.0,PK-12,7052.0,864-594-4400,www.spartanburg7.org,Mr. Jeff Stevens,Mr. Jeff Stevens,Mr. Sanders Lee,655.0
4301999,Sumter 01,16925,8346,8579,,10718,5185,,2017,,1022,49.31166912850812,50.68833087149187,,63.326440177252586,30.63515509601181,6.038404726735598,,2021.0,Sumter Schools,Sumter Schools,D,1345 Wilson Hall Road,Sumter,SC,29151.0,PK-12,15586.0,8034696900,http://sumterschools.net/,Dr. Penelope Martin-Knox,Dr. Penelope Martin-Knox,Dr. Barbara R. Jackson,935.0
4401999,Union 01,4016,1942,2074,,1746,2195,,2017,,75,48.35657370517929,51.64342629482071,,43.47609561752988,54.65637450199203,1.867529880478088,,2021.0,Union County Schools,Union County Schools,D,130 West Main Street,Union,SC,29379.0,PK-12,3814.0,864-429-1740,www.union.k12.sc.us,Mr. Joey Haney,Mr. Joey Haney,Mr. Gene Lipsey,269.0
4501999,Williamsburg 01,4059,1968,2091,,3764,241,,2017,,54,48.48484848484848,51.51515151515152,,92.73220004927322,5.937423010593743,1.3303769401330376,,2021.0,Williamsburg County School District,Williamsburg County School District,D,500 N. Academy Street,Kingstree,SC,29556.0,PK-12,3194.0,843-355-5571,www.wcsd.k12.sc.us,Dr. Rose H. Wilder,Dr. Rose H. Wilder,,198.0
4601999,York 01,5187,2515,2672,,1174,3463,,2017,,550,48.48660111818007,51.51339888181994,,22.63350684403316,66.76306149990361,10.603431656063234,,2021.0,York School District One,York School District One,D,1475 East Liberty St,York,SC,29745.0,PK-12,4889.0,803-684-9916,www.york.k12.sc.us,Kelly Coxe,Kelly Coxe,Diane Howell,362.0
4602999,York 02,7537,3628,3909,,956,5918,,2017,,663,48.13586307549423,51.86413692450578,,12.684091813718986,78.51930476316838,8.796603423112645,,2021.0,Clover School District (York 2),Clover School District (York 2),D,604 Bethel Street,Clover,SC,29710.0,PK-12,8372.0,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Dr. Sheila Quinn,Mack McCarter,594.0
4603999,York 03,17720,8649,9071,,7499,8066,,2017,,2155,48.809255079006775,51.190744920993225,,42.31941309255079,45.51918735891648,12.161399548532732,,2021.0,Rock Hill School District (York 3),Rock Hill School District (York 3),D,386 E. Black St.,Rock Hill,SC,29730.0,PK-12,16652.0,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Dr. William Cook,Helena Miller,1265.0
4604999,York 04,14151,6938,7213,,1808,10142,,2017,,2201,49.02833721998445,50.97166278001555,,12.776482227404424,71.66984665394672,15.55367111864886,,2021.0,Fort Mill School District - York 4,Fort Mill School District - York 4,D,2233 Deerfield Dr.,Fort Mill,SC,29715.0,PK-12,16883.0,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.","James N. Epps, Jr. Ph.D.",Kristy Spears,1225.0
4701999,SC Public Charter School District,20679,10679,10000,,4702,14001,,2017,,1935,51.64176217418637,48.358237825813625,,22.73804342569757,67.70636877992166,9.357319019294936,,2021.0,South Carolina Public Charter School District,South Carolina Public Charter School District,D,1824 Barnwell 29201,Columbia,SC,29201.0,PK-12,15773.0,8039609686,sccharter.org,Chris Neeley,Chris Neeley,John Payne,1096.0
5207999,School for the Deaf and the Blind,211,105,106,,98,88,,2017,,25,49.763033175355446,50.23696682464455,,46.44549763033176,41.70616113744076,11.848341232227488,,2021.0,SC School For The Deaf And The Blind,SC School For The Deaf And The Blind,D,,,,,PK-12,173.0,,,,,,92.0
5208999,Dept Of Juvenile Justice,626,83,543,,443,165,,2017,,18,13.258785942492011,86.74121405750799,,70.7667731629393,26.35782747603833,2.8753993610223643,,2021.0,South Carolina Department Of Juvenile Justice,South Carolina Department Of Juvenile Justice,D,220 Executive Center,Columbia,SC,29210.0,5-12,376.0,803-896-9110,https://djj.sc.gov/,Floyd Lyles,Floyd Lyles,Director Freddie Pough,59.0
5209999,Dept Of Corrections,657,26,631,,494,148,,2017,,15,3.95738203957382,96.04261796042618,,75.19025875190259,22.52663622526636,2.28310502283105,,,,,,,,,,,,,,,,,
5364999,Governor's School for the Arts and Humanities,229,144,85,,34,168,,2017,,26,62.882096069869,37.117903930131,,14.847161572052403,73.36244541484717,11.353711790393014,,2021.0,SC Governor's School For The Arts And Humanities,SC Governor's School For The Arts And Humanities,D,15 University Street,Greenville,SC,29601.0,10-12,228.0,864-282-3777,www.scgsah.org,Cedric Adderley,Cedric Adderley,Chad Prosser,8.0
5395999,Governor's School for Math and Science,264,135,129,,33,169,,2017,,62,51.13636363636363,48.86363636363637,,12.5,64.01515151515152,23.484848484848484,,2021.0,SC Governor's School for Science and Mathematics,SC Governor's School for Science and Mathematics,D,401 Railroad Avenue,Hartsville,SC,29550.0,11-12,261.0,843-383-3900,www.scgssm.org,Mr. Daniel S. Dorsel,Mr. Daniel S. Dorsel,Mr. Robert Brown,24.0
